scenario,protocol,n_agents,run,denm_pdr,denm_ddl,bsm_pdr,emerg_p99,latency_p99,mean_cbr
highway,C-V2X Mode 4,50,5,0.41504,0.19638,0.40688,100.477,100.801,0.2667
highway,C-V2X Mode 4,50,6,0.41607,0.20086,0.41808,100.166,100.758,0.2667
highway,C-V2X Mode 4,50,7,0.45310,0.22799,0.40944,99.794,100.817,0.2667
highway,C-V2X Mode 4,50,8,0.42420,0.19611,0.40938,99.619,100.760,0.2667
highway,C-V2X Mode 4,50,9,0.40897,0.19565,0.41435,100.103,100.826,0.2667
highway,C-V2X Mode 4,50,10,0.38667,0.20267,0.41504,100.846,100.750,0.2667
highway,C-V2X Mode 4,50,11,0.39971,0.18009,0.41857,100.333,100.773,0.2667
highway,C-V2X Mode 4,50,12,0.37689,0.18294,0.40458,100.879,100.796,0.2667
highway,C-V2X Mode 4,50,13,0.40115,0.21060,0.40545,100.526,100.733,0.2667
highway,C-V2X Mode 4,50,14,0.38696,0.18724,0.41565,100.502,100.794,0.2667
highway,C-V2X Mode 4,50,15,0.42877,0.21298,0.41167,99.767,100.836,0.2667
highway,C-V2X Mode 4,50,16,0.41424,0.23110,0.42002,101.038,100.791,0.2667
highway,C-V2X Mode 4,50,17,0.35528,0.19067,0.40968,99.920,100.819,0.2667
highway,C-V2X Mode 4,50,18,0.44156,0.22655,0.41307,98.172,100.760,0.2667
highway,C-V2X Mode 4,50,19,0.39551,0.17812,0.41192,100.393,100.780,0.2667
highway,UDP,50,0,0.38143,0.38143,0.37189,9.931,9.156,0.2667
highway,UDP,50,1,0.36200,0.36200,0.37905,9.626,9.187,0.2667
highway,UDP,50,2,0.39168,0.39168,0.38208,11.634,9.386,0.2667
highway,UDP,50,3,0.38850,0.38850,0.37059,8.862,9.136,0.2667
highway,UDP,50,4,0.41968,0.41968,0.37216,7.649,9.055,0.2667
highway,UDP,50,5,0.38301,0.38301,0.36941,8.669,9.202,0.2667
highway,UDP,50,6,0.38020,0.38020,0.37634,9.885,9.204,0.2667
highway,UDP,50,7,0.40837,0.40837,0.36993,8.084,9.221,0.2667
highway,UDP,50,8,0.41725,0.41725,0.37015,10.390,9.292,0.2667
highway,UDP,50,9,0.36005,0.36005,0.37501,10.092,9.385,0.2667
highway,UDP,50,10,0.36933,0.36933,0.37381,9.820,9.157,0.2667
highway,UDP,50,11,0.37335,0.37335,0.38061,9.292,9.206,0.2667
highway,UDP,50,12,0.36451,0.36451,0.36462,7.678,9.252,0.2667
highway,UDP,50,13,0.34241,0.34241,0.36533,9.110,9.321,0.2667
highway,UDP,50,14,0.35368,0.35368,0.37531,7.667,9.210,0.2667
highway,UDP,50,15,0.37941,0.37941,0.37313,9.663,9.099,0.2667
highway,UDP,50,16,0.38808,0.38808,0.37816,8.165,9.259,0.2667
highway,UDP,50,17,0.34156,0.34156,0.36882,9.386,9.243,0.2667
highway,UDP,50,18,0.40404,0.40404,0.37424,7.765,9.268,0.2667
highway,UDP,50,19,0.38990,0.38990,0.37269,8.090,9.166,0.2667
highway,MQTT,50,0,0.37286,0.35286,0.33682,213.184,409.770,0.2667
highway,MQTT,50,1,0.33010,0.32039,0.34500,213.821,409.572,0.2667
highway,MQTT,50,2,0.35294,0.34577,0.34603,208.955,409.684,0.2667
highway,MQTT,50,3,0.35203,0.34783,0.33576,117.155,409.207,0.2667
highway,MQTT,50,4,0.35890,0.35022,0.33678,206.522,409.662,0.2667
highway,MQTT,50,5,0.34262,0.32869,0.33575,210.230,409.876,0.2667
highway,MQTT,50,6,0.35151,0.34290,0.34278,208.165,408.452,0.2667
highway,MQTT,50,7,0.37518,0.36797,0.33546,206.212,409.922,0.2667
highway,MQTT,50,8,0.35049,0.34075,0.33527,211.081,409.467,0.2667
highway,MQTT,50,9,0.31114,0.29620,0.34036,210.872,409.114,0.2667
highway,MQTT,50,10,0.33200,0.32267,0.34065,209.174,409.267,0.2667
highway,MQTT,50,11,0.34700,0.33968,0.34473,206.616,409.126,0.2667
highway,MQTT,50,12,0.32737,0.30949,0.33007,212.561,409.887,0.2667
highway,MQTT,50,13,0.29943,0.28940,0.33138,209.499,410.054,0.2667
highway,MQTT,50,14,0.30791,0.29958,0.34136,207.378,409.951,0.2667
highway,MQTT,50,15,0.35120,0.34133,0.33806,209.279,409.497,0.2667
highway,MQTT,50,16,0.36192,0.35320,0.34455,209.557,409.567,0.2667
highway,MQTT,50,17,0.31139,0.29904,0.33571,210.698,408.840,0.2667
highway,MQTT,50,18,0.35786,0.34776,0.33951,209.039,409.647,0.2667
highway,MQTT,50,19,0.35905,0.35203,0.33677,210.615,410.281,0.2667
highway,QDAP,75,0,0.43547,0.43547,0.40865,2.803,9.959,0.4000
highway,QDAP,75,1,0.46547,0.46547,0.40838,2.681,10.165,0.4000
highway,QDAP,75,2,0.42514,0.42514,0.41788,2.871,10.237,0.4000
highway,QDAP,75,3,0.44374,0.44374,0.40711,2.807,10.058,0.4000
highway,QDAP,75,4,0.45455,0.45455,0.40552,3.030,9.953,0.4000
highway,QDAP,75,5,0.46161,0.46161,0.40456,3.117,9.960,0.4000
highway,QDAP,75,6,0.46970,0.46970,0.40745,3.004,10.117,0.4000
highway,QDAP,75,7,0.44936,0.44936,0.40747,2.738,10.034,0.4000
highway,QDAP,75,8,0.44755,0.44755,0.40759,2.900,10.088,0.4000
highway,QDAP,75,9,0.46255,0.46255,0.40792,2.704,10.144,0.4000
highway,QDAP,75,10,0.41791,0.41791,0.41100,2.604,10.184,0.4000
highway,QDAP,75,11,0.46530,0.46530,0.41324,2.993,10.081,0.4000
highway,QDAP,75,12,0.42642,0.42642,0.40594,2.544,9.982,0.4000
highway,QDAP,75,13,0.42575,0.42575,0.41068,2.609,10.136,0.4000
highway,QDAP,75,14,0.42818,0.42818,0.40945,2.967,10.089,0.4000
highway,QDAP,75,15,0.46319,0.46319,0.40750,2.650,10.073,0.4000
highway,QDAP,75,16,0.49606,0.49606,0.41412,2.613,10.251,0.4000
highway,QDAP,75,17,0.42844,0.42844,0.40195,2.776,9.949,0.4000
highway,QDAP,75,18,0.43935,0.43935,0.40857,2.935,10.135,0.4000
highway,QDAP,75,19,0.44197,0.44197,0.40775,3.045,10.043,0.4000
highway,DSRC 802.11p,75,0,0.34912,0.34912,0.38813,2.101,2.490,0.4000
highway,DSRC 802.11p,75,1,0.34721,0.34721,0.38768,2.536,2.493,0.4000
highway,DSRC 802.11p,75,2,0.32810,0.32810,0.39798,3.286,2.517,0.4000
highway,DSRC 802.11p,75,3,0.35209,0.35209,0.38787,2.455,2.490,0.4000
highway,DSRC 802.11p,75,4,0.35474,0.35474,0.38560,2.333,2.496,0.4000
highway,DSRC 802.11p,75,5,0.35450,0.35450,0.38451,2.647,2.485,0.4000
highway,DSRC 802.11p,75,6,0.37689,0.37689,0.38680,2.292,2.495,0.4000
highway,DSRC 802.11p,75,7,0.33610,0.33610,0.38854,2.118,2.475,0.4000
highway,DSRC 802.11p,75,8,0.32820,0.32820,0.38729,2.415,2.484,0.4000
highway,DSRC 802.11p,75,9,0.36142,0.36142,0.38781,2.391,2.482,0.4000
highway,DSRC 802.11p,75,10,0.31623,0.31623,0.39057,2.722,2.485,0.4000
highway,DSRC 802.11p,75,11,0.35093,0.35093,0.39304,2.492,2.479,0.4000
highway,DSRC 802.11p,75,12,0.34131,0.34131,0.38592,2.215,2.501,0.4000
highway,DSRC 802.11p,75,13,0.33271,0.33271,0.38985,2.702,2.484,0.4000
highway,DSRC 802.11p,75,14,0.33028,0.33028,0.38948,2.768,2.489,0.4000
highway,DSRC 802.11p,75,15,0.35694,0.35694,0.38706,2.158,2.484,0.4000
highway,DSRC 802.11p,75,16,0.35897,0.35897,0.39444,2.089,2.501,0.4000
highway,DSRC 802.11p,75,17,0.31151,0.31151,0.38176,2.452,2.506,0.4000
highway,DSRC 802.11p,75,18,0.34412,0.34412,0.38735,2.449,2.510,0.4000
highway,DSRC 802.11p,75,19,0.33705,0.33705,0.38619,2.213,2.515,0.4000
highway,802.11bd,75,0,0.44754,0.44754,0.45769,1.414,1.493,0.4000
highway,802.11bd,75,1,0.47966,0.47966,0.45790,1.426,1.505,0.4000
highway,802.11bd,75,2,0.45194,0.45194,0.46833,1.494,1.499,0.4000
highway,802.11bd,75,3,0.45463,0.45463,0.45687,1.505,1.494,0.4000
highway,802.11bd,75,4,0.47628,0.47628,0.45531,1.489,1.509,0.4000
highway,802.11bd,75,5,0.47204,0.47204,0.45482,1.441,1.499,0.4000
highway,802.11bd,75,6,0.48295,0.48295,0.45796,1.543,1.512,0.4000
highway,802.11bd,75,7,0.45764,0.45764,0.45737,1.428,1.503,0.4000
highway,802.11bd,75,8,0.45525,0.45525,0.45786,1.546,1.503,0.4000
highway,802.11bd,75,9,0.47659,0.47659,0.45895,1.475,1.500,0.4000
highway,802.11bd,75,10,0.43004,0.43004,0.46097,1.613,1.501,0.4000
highway,802.11bd,75,11,0.47116,0.47116,0.46233,1.399,1.504,0.4000
highway,802.11bd,75,12,0.43883,0.43883,0.45537,1.542,1.503,0.4000
highway,802.11bd,75,13,0.45865,0.45865,0.46195,1.326,1.499,0.4000
highway,802.11bd,75,14,0.44373,0.44373,0.46016,1.364,1.497,0.4000
highway,802.11bd,75,15,0.47064,0.47064,0.45755,1.327,1.488,0.4000
highway,802.11bd,75,16,0.50592,0.50592,0.46476,1.453,1.507,0.4000
highway,802.11bd,75,17,0.44153,0.44153,0.45165,1.564,1.498,0.4000
highway,802.11bd,75,18,0.45553,0.45553,0.45850,1.398,1.510,0.4000
highway,802.11bd,75,19,0.46704,0.46704,0.45595,1.659,1.505,0.4000
highway,C-V2X Mode 4,75,0,0.42804,0.21448,0.41648,100.138,100.787,0.4000
highway,C-V2X Mode 4,75,1,0.42006,0.20719,0.41673,99.858,100.804,0.4000
highway,C-V2X Mode 4,75,2,0.41774,0.20055,0.42593,100.170,100.759,0.4000
highway,C-V2X Mode 4,75,3,0.42015,0.20690,0.41456,99.543,100.758,0.4000
highway,C-V2X Mode 4,75,4,0.42095,0.22332,0.41338,100.239,100.801,0.4000
highway,C-V2X Mode 4,75,5,0.43507,0.20948,0.41297,100.456,100.787,0.4000
highway,C-V2X Mode 4,75,6,0.43845,0.19602,0.41593,100.675,100.768,0.4000
highway,C-V2X Mode 4,75,7,0.41621,0.20902,0.41629,99.734,100.821,0.4000
highway,C-V2X Mode 4,75,8,0.42156,0.19538,0.41646,100.817,100.811,0.4000
highway,C-V2X Mode 4,75,9,0.44007,0.20693,0.41624,99.819,100.747,0.4000
highway,C-V2X Mode 4,75,10,0.38806,0.19963,0.41898,100.047,100.788,0.4000
highway,C-V2X Mode 4,75,11,0.43011,0.21799,0.42090,100.390,100.809,0.4000
highway,C-V2X Mode 4,75,12,0.41223,0.19060,0.41390,100.073,100.787,0.4000
highway,C-V2X Mode 4,75,13,0.40508,0.19549,0.41942,101.575,100.804,0.4000
highway,C-V2X Mode 4,75,14,0.40805,0.18756,0.41735,100.272,100.796,0.4000
highway,C-V2X Mode 4,75,15,0.42870,0.21901,0.41603,100.048,100.842,0.4000
highway,C-V2X Mode 4,75,16,0.46351,0.21302,0.42206,101.150,100.772,0.4000
highway,C-V2X Mode 4,75,17,0.40599,0.18428,0.41054,100.975,100.778,0.4000
highway,C-V2X Mode 4,75,18,0.42498,0.20665,0.41660,99.883,100.801,0.4000
highway,C-V2X Mode 4,75,19,0.41411,0.19777,0.41469,100.080,100.823,0.4000
highway,UDP,75,0,0.39833,0.39833,0.38480,8.993,9.210,0.4000
highway,UDP,75,1,0.40492,0.40492,0.38459,8.321,9.213,0.4000
highway,UDP,75,2,0.37523,0.37523,0.39407,8.560,9.247,0.4000
highway,UDP,75,3,0.41198,0.41198,0.38374,8.944,9.248,0.4000
highway,UDP,75,4,0.41206,0.41206,0.38179,7.396,9.203,0.4000
highway,UDP,75,5,0.40474,0.40474,0.38196,11.150,9.166,0.4000
highway,UDP,75,6,0.42614,0.42614,0.38294,10.652,9.167,0.4000
highway,UDP,75,7,0.39503,0.39503,0.38469,7.789,9.242,0.4000
highway,UDP,75,8,0.38980,0.38980,0.38375,11.397,9.186,0.4000
highway,UDP,75,9,0.43820,0.43820,0.38464,8.924,9.242,0.4000
highway,UDP,75,10,0.38899,0.38899,0.38783,8.978,9.135,0.4000
highway,UDP,75,11,0.39296,0.39296,0.38971,9.324,9.166,0.4000
highway,UDP,75,12,0.39628,0.39628,0.38227,9.946,9.259,0.4000
highway,UDP,75,13,0.38534,0.38534,0.38644,11.358,9.160,0.4000
highway,UDP,75,14,0.38975,0.38975,0.38589,8.692,9.110,0.4000
highway,UDP,75,15,0.41193,0.41193,0.38321,7.853,9.141,0.4000
highway,UDP,75,16,0.43984,0.43984,0.38989,9.054,9.259,0.4000
highway,UDP,75,17,0.38541,0.38541,0.37888,7.514,9.205,0.4000
highway,UDP,75,18,0.41509,0.41509,0.38490,7.988,9.195,0.4000
highway,UDP,75,19,0.38719,0.38719,0.38354,7.747,9.256,0.4000
highway,MQTT,75,0,0.36026,0.34726,0.34972,218.191,410.260,0.4000
highway,MQTT,75,1,0.37181,0.35762,0.35032,220.136,410.749,0.4000
highway,MQTT,75,2,0.36044,0.35490,0.35892,207.380,410.554,0.4000
highway,MQTT,75,3,0.37205,0.36298,0.34990,211.255,410.292,0.4000
highway,MQTT,75,4,0.36957,0.35474,0.34736,212.155,410.822,0.4000
highway,MQTT,75,5,0.36303,0.35166,0.34625,210.247,410.621,0.4000
highway,MQTT,75,6,0.37689,0.35985,0.34830,215.999,411.239,0.4000
highway,MQTT,75,7,0.36372,0.35543,0.35049,206.942,410.729,0.4000
highway,MQTT,75,8,0.34552,0.33975,0.34894,206.177,410.526,0.4000
highway,MQTT,75,9,0.39981,0.39045,0.34935,212.003,410.450,0.4000
highway,MQTT,75,10,0.36101,0.34328,0.35219,218.005,410.157,0.4000
highway,MQTT,75,11,0.36657,0.35484,0.35523,214.295,410.244,0.4000
highway,MQTT,75,12,0.36348,0.35461,0.34872,209.800,410.282,0.4000
highway,MQTT,75,13,0.36466,0.34774,0.35228,212.412,411.236,0.4000
highway,MQTT,75,14,0.35316,0.34584,0.35204,207.964,410.482,0.4000
highway,MQTT,75,15,0.38397,0.37279,0.35009,210.571,410.502,0.4000
highway,MQTT,75,16,0.39546,0.38856,0.35597,206.693,410.915,0.4000
